2F,535,3,23,288,28800,31,41200,0.11,1.43,0.16,
2F,535,4,45,241,24100,25,26170,0.10,1.09,0.11,
2F,535,4,23,241,24100,29,31180,0.12,1.29,0.15,
2F,535,5,13,237,23700,31,24300,0.13,1.03,0.13,
2F,535,6,34,280,28000,27,39020,0.10,1.39,0.14,
2F,535,7,23,205,20500,27,31630,0.13,1.54,0.20,
2F,545,2,15,78,7800,14,9770,0.18,1.25,0.23,
2F,545,3,35,102,10200,11,11050,0.11,1.08,0.12,
2F,545,3,34,102,10200,10,15010,0.10,1.47,0.15,
2F,545,4,15,114,11400,18,14590,0.16,1.28,0.20,
2F,545,7,45,90,9000,28,9200,0.31,1.02,0.32,
2F,545,8,35,70,7000,8,9110,0.11,1.30,0.14,
2F,545,9,35,73,7300,10,8570,0.14,1.17,0.16,
2F,545,9,12,73,7300,8,10860,0.11,1.49,0.16,
2F,611,3,14,72,7200,7,7550,0.10,1.05,0.11,
2F,611,4,16,60,6000,23,6990,0.38,1.17,0.44,
2F,611,5,12,63,6300,7,7450,0.11,1.18,0.13,
2F,611,7,46,68,6800,7,13650,0.10,2.01,0.20,
2F,611,7,15,68,6800,8,26520,0.12,3.90,0.47,
2F,611,8,26,63,6300,8,7960,0.13,1.26,0.16,
2F,611,8,12,63,6300,10,7460,0.16,1.18,0.19,
2F,616,1,36,116,11600,18,11760,0.16,1.01,0.16,
2F,616,1,26,116,11600,20,12230,0.17,1.05,0.18,
2F,616,10,36,129,12900,15,16910,0.12,1.31,0.16,
2F,616,10,26,129,12900,19,14410,0.15,1.12,0.17,
2F,616,10,12,129,12900,13,12990,0.10,1.01,0.10,
2F,616,11,46,84,8400,10,14370,0.12,1.71,0.21,
2F,616,11,26,84,8400,12,8530,0.14,1.02,0.14,
2F,616,2,46,182,18200,22,20610,0.12,1.13,0.14,
2F,616,9,56,242,24200,24,31130,0.10,1.29,0.13,
2F,626,2,23,88,8800,11,11530,0.13,1.31,0.17,
2F,626,6,36,236,23600,27,27910,0.11,1.18,0.13,
2F,626,7,26,186,18600,64,19860,0.34,1.07,0.36,
2F,626,8,23,141,14100,14,18320,0.10,1.30,0.13,
2F,626,8,16,141,14100,18,14330,0.13,1.02,0.13,
2F,626,9,16,86,8600,16,9750,0.19,1.13,0.21,
2F,626,9,12,86,8600,9,8710,0.10,1.01,0.10,
2F,636,3,46,167,16700,20,17840,0.12,1.07,0.13,
2F,636,3,13,167,16700,16,21620,0.10,1.29,0.13,
2F,636,4,46,202,20200,24,20390,0.12,1.01,0.12,
2F,636,6,46,243,24300,31,26250,0.13,1.08,0.14,
2F,636,7,23,153,15300,18,25300,0.12,1.65,0.20,
2F,636,8,46,157,15700,15,19850,0.10,1.26,0.13,
2F,636,8,16,157,15700,27,15780,0.17,1.01,0.17,
2F,636,9,46,64,6400,8,6670,0.13,1.04,0.14,
2F,636,9,23,64,6400,7,9840,0.11,1.54,0.17,
