ymd	sime	jyocd	raceno	description	pattern	bettype	predict_rank123	result_rank123	bet_kumiban	bet_odds	bet_oddsrank	result_kumiban	result_odds	result_oddsrank	result_amt	hity	hitn	betamt	hitamt
20190310	1059	13	2	0013	1_B1	1T	142	154	1	0.00	0	1	3.20	0	320	1	0	100	320
20190308	1132	06	1	0013	1_B1	1T	123	124	1	2.20	1	1	1.60	0	160	1	0	100	160
20190308	1158	06	2	0013	1_B1	1T	135	265	1	4.09	2	2	1.70	0	170	0	1	100	0
20190308	1225	06	3	0013	1_B1	1T	113	124	1	0.00	0	1	1.60	0	160	1	0	100	160
20190308	1324	06	5	0013	1_B1	1T	135	132	1	1.89	1	1	1.60	0	160	1	0	100	160
20190308	1354	06	6	0013	1_B1	1T	135	153	1	1.50	1	1	2.29	0	230	1	0	100	230
20190310	1118	21	6	0013	1_B1	1T	123	235	1	1.70	1	2	2.40	0	240	0	1	100	0
20190310	1224	10	5	0013	1_B1	1T	123	412	1	2.20	1	4	5.19	0	520	0	1	100	0
20190310	1253	10	6	0013	1_B1	1T	163	132	1	0.00	0	1	1.79	0	180	1	0	100	180
20190310	1253	21	9	0013	1_B1	1T	123	214	1	1.29	1	2	2.00	0	200	0	1	100	0
20190310	1330	03	6	0013	1_B1	1T	153	215	1	4.50	2	2	3.09	0	310	0	1	100	0
20190310	1353	13	8	0013	1_B1	1T	143	146	1	2.79	2	1	2.09	0	210	1	0	100	210
20190310	1354	10	8	0013	1_B1	1T	153	123	1	4.19	2	1	2.70	0	270	1	0	100	270
20190310	1426	10	9	0013	1_B1	1T	125	123	1	0.00	0	1	1.39	0	140	1	0	100	140
20190310	1502	10	10	0013	1_B1	1T	125	324	1	0.00	0	3	8.39	0	840	0	1	100	0
20190310	1539	19	2	0013	1_B1	1T	122	324	1	1.00	1	3	11.19	0	1120	0	1	100	0
20190310	1603	19	3	0013	1_B1	1T	133	123	1	1.50	1	1	2.79	0	280	1	0	100	280
20190310	1724	19	6	0013	1_B1	1T	144	143	1	4.09	2	1	1.50	0	150	1	0	100	150
20190310	1125	04	2	0013	1_B1	1T	123	421	1	1.00	1	4	5.00	0	500	0	1	100	0
20190310	1149	21	7	0013	1_B1	1T	124	132	1	1.00	1	1	1.10	0	110	1	0	100	110
20190312	1058	17	2	0013	1_B1	1T	146	234	1	1.50	1	2	8.80	0	880	0	1	100	0
20190312	1101	11	2	0013	1_B1	1T	133	134	1	4.50	1	1	1.29	0	130	1	0	100	130
20190312	1126	17	3	0013	1_B1	1T	144	326	1	0.00	0	3	2.20	0	220	0	1	100	0
20190312	1145	05	2	0013	1_B1	1T	121	215	1	4.50	2	2	10.80	0	1080	0	1	100	0
20190312	1240	05	4	0013	1_B1	1T	113	314	1	1.10	1	3	2.90	0	290	0	1	100	0
20190312	1259	17	6	0013	1_B1	1T	123	542	1	0.00	0	5	29.60	0	2960	0	1	100	0
20190312	1308	05	5	0013	1_B1	1T	134	231	1	6.69	4	2	1.50	0	150	0	1	100	0
20190312	1324	11	7	0013	1_B1	1T	143	245	1	7.50	5	2	3.59	0	360	0	1	100	0
20190312	1403	17	8	0013	1_B1	1T	125	123	1	5.40	2	1	2.79	0	280	1	0	100	280
20190312	1405	05	7	0013	1_B1	1T	153	351	1	6.00	3	3	9.89	0	990	0	1	100	0
20190312	1431	11	9	0013	1_B1	1T	126	465	1	2.40	2	4	6.69	0	670	0	1	100	0
20190312	1648	07	4	0013	1_B1	1T	133	142	1	3.40	3	1	2.40	0	240	1	0	100	240
20190312	1716	07	5	0013	1_B1	1T	134	612	1	1.89	1	6	16.50	0	1650	0	1	100	0
20190312	1522	07	1	0013	1_B1	1T	133	145	1	1.50	1	1	1.00	0	100	1	0	100	100
20190312	1551	07	2	0013	1_B1	1T	134	124	1	1.00	1	1	1.39	0	140	1	0	100	140
20190312	1614	01	3	0013	1_B1	1T	125	541	1	3.70	2	5	5.19	0	520	0	1	100	0
20190312	1641	01	4	0013	1_B1	1T	123	123	1	3.09	2	1	3.29	0	330	1	0	100	330
20190312	1153	11	4	0013	1_B1	1T	144	134	1	1.20	1	1	3.09	0	310	1	0	100	310
20190312	1155	17	4	0013	1_B1	1T	125	124	1	4.50	3	1	3.70	0	370	1	0	100	370
20190316	1048	18	5	0013	1_B1	1T	123	126	1	2.59	2	1	2.70	0	270	1	0	100	270
20190313	1157	08	3	0013	1_B1	1T	146	126	1	6.90	4	1	5.09	0	510	1	0	100	510
20190313	1431	08	8	0013	1_B1	1T	134	531	1	7.09	4	5	8.00	0	800	0	1	100	0
20190313	1502	08	9	0013	1_B1	1T	135	135	1	1.60	1	1	3.59	0	360	1	0	100	360
20190314	1055	16	2	0013	1_B1	1T	135	125	1	1.00	1	1	1.79	0	180	1	0	100	180
20190314	1123	16	3	0013	1_B1	1T	155	154	1	1.10	1	1	1.60	0	160	1	0	100	160
20190314	1151	16	4	0013	1_B1	1T	126	125	1	1.79	1	1	1.00	0	100	1	0	100	100
20190314	1221	16	5	0013	1_B1	1T	126	364	1	1.00	1	3	4.69	0	470	0	1	100	0
20190314	1324	16	7	0013	1_B1	1T	136	241	1	0.00	0	2	1.39	0	140	0	1	100	0
20190314	1359	16	8	0013	1_B1	1T	125	251	1	1.00	1	2	2.50	0	250	0	1	100	0
20190314	1754	15	7	0013	1_B1	1T	114	246	1	6.69	3	2	3.09	0	310	0	1	100	0
20190314	1849	24	8	0013	1_B1	1T	133	145	1	3.59	2	1	2.09	0	210	1	0	100	210
20190316	1141	22	3	0013	1_B1	1T	123	123	1	3.09	2	1	3.20	0	320	1	0	100	320
20190316	1255	18	9	0013	1_B1	1T	123	142	1	1.50	1	1	4.09	0	410	1	0	100	410
20190316	1329	18	10	0013	1_B1	1T	114	124	1	1.79	1	1	3.29	0	330	1	0	100	330
20190316	1440	22	9	0013	1_B1	1T	124	521	1	3.79	3	5	2.70	0	270	0	1	100	0
20190316	1517	20	1	0013	1_B1	1T	114	541	1	1.70	1	5	20.60	0	2060	0	1	100	0
20190316	1612	20	3	0013	1_B1	1T	122	321	1	5.19	3	3	4.50	0	450	0	1	100	0
20190316	1641	20	4	0013	1_B1	1T	115	461	1	3.70	2	4	1.00	0	100	0	1	100	0
20190316	1735	20	6	0013	1_B1	1T	124	231	1	1.89	1	2	8.80	0	880	0	1	100	0
20190321	1130	08	2	0013	1_B1	1T	125	123	1	1.60	1	1	1.20	0	120	1	0	100	120
20190318	1614	01	3	0013	1_B1	1T	145	136	1	1.89	1	1	1.29	0	130	1	0	100	130
20190318	1630	19	4	0013	1_B1	1T	126	346	1	1.29	1	3	3.00	0	300	0	1	100	0
20190318	1641	01	4	0013	1_B1	1T	115	316	1	2.40	2	3	4.19	0	420	0	1	100	0
20190318	1708	01	5	0013	1_B1	1T	132	436	1	1.89	2	4	9.00	0	900	0	1	100	0
20190318	1726	19	6	0013	1_B1	1T	122	235	1	2.20	2	2	1.89	0	190	0	1	100	0
20190319	1144	03	2	0013	1_B1	1T	124	216	1	4.19	3	2	2.29	0	230	0	1	100	0
20190319	1210	03	3	0013	1_B1	1T	133	316	1	9.69	5	3	2.50	0	250	0	1	100	0
20190319	1224	10	5	0013	1_B1	1T	124	142	1	1.10	1	1	2.59	0	260	1	0	100	260
20190319	1302	03	5	0013	1_B1	1T	123	263	1	3.70	3	2	4.80	0	480	0	1	100	0
20190319	1323	10	7	0013	1_B1	1T	135	124	1	1.50	1	1	3.00	0	300	1	0	100	300
20190320	1118	21	6	0013	1_B1	1T	132	521	1	3.29	2	5	15.30	0	1530	0	1	100	0
20190320	1132	06	1	0013	1_B1	1T	143	134	1	1.29	1	1	1.89	0	190	1	0	100	190
20190320	1149	21	7	0013	1_B1	1T	123	123	1	1.10	1	1	1.10	0	110	1	0	100	110
20190320	1225	06	3	0013	1_B1	1T	146	513	1	1.79	1	5	67.50	0	6750	0	1	100	0
20190320	1253	21	9	0013	1_B1	1T	142	534	1	8.39	5	5	2.29	0	230	0	1	100	0
20190320	1324	06	5	0013	1_B1	1T	146	143	1	1.29	1	1	1.50	0	150	1	0	100	150
20190320	1354	06	6	0013	1_B1	1T	116	216	1	2.20	1	2	7.80	0	780	0	1	100	0
20190320	1527	06	9	0013	1_B1	1T	123	345	1	1.29	1	3	3.50	0	350	0	1	100	0
20190320	1537	15	2	0013	1_B1	1T	136	136	1	2.09	1	1	1.20	0	120	1	0	100	120
20190320	1559	15	3	0013	1_B1	1T	123	163	1	0.00	0	1	3.90	0	390	1	0	100	390
20190320	1622	15	4	0013	1_B1	1T	116	216	1	4.50	2	2	5.69	0	570	0	1	100	0
20190320	1714	15	6	0013	1_B1	1T	136	421	1	1.00	1	4	29.20	0	2920	0	1	100	0
20190320	1839	15	9	0013	1_B1	1T	123	125	1	2.50	1	1	2.59	0	260	1	0	100	260
20190321	1612	12	3	0013	1_B1	1T	126	312	1	7.30	2	3	1.39	0	140	0	1	100	0
20190321	1639	12	4	0013	1_B1	1T	123	123	1	1.39	1	1	1.20	0	120	1	0	100	120
20190318	1059	13	2	0013	1_B1	1T	113	314	1	1.50	1	3	3.00	0	300	0	1	100	0
20190318	1124	13	3	0013	1_B1	1T	124	213	1	1.10	1	2	3.79	0	380	0	1	100	0
20190318	1505	13	10	0013	1_B1	1T	126	132	1	1.00	1	1	2.20	0	220	1	0	100	220
20190318	1539	19	2	0013	1_B1	1T	114	134	1	2.00	1	1	1.20	0	120	1	0	100	120
20190318	1547	01	2	0013	1_B1	1T	125	243	1	2.50	1	2	1.89	0	190	0	1	100	0
20190321	1212	05	3	0013	1_B1	1T	115	514	1	2.59	1	5	7.00	0	700	0	1	100	0
20190321	1308	05	5	0013	1_B1	1T	143	314	1	2.00	1	3	7.00	0	700	0	1	100	0
20190323	1055	16	2	0013	1_B1	1T	116	143	1	1.00	1	1	1.39	0	140	1	0	100	140
20190322	1051	23	5	0013	1_B1	1T	115	132	1	2.20	2	1	3.20	0	320	1	0	100	320
20190322	1121	23	6	0013	1_B1	1T	125	126	1	1.79	1	1	3.79	0	380	1	0	100	380
20190323	1151	16	4	0013	1_B1	1T	136	632	1	2.20	1	“Á•¥	0.69	0	70	0	1	100	0
20190323	1324	16	7	0013	1_B1	1T	136	231	1	1.60	1	2	3.90	0	390	0	1	100	0
20190325	1150	13	4	0013	1_B1	1T	132	435	1	2.40	2	4	2.90	0	290	0	1	100	0
20190323	1359	16	8	0013	1_B1	1T	156	613	1	1.79	1	6	4.19	0	420	0	1	100	0
20190323	1521	07	1	0013	1_B1	1T	122	132	1	1.70	1	1	1.50	0	150	1	0	100	150
20190323	1549	07	2	0013	1_B1	1T	152	156	1	2.09	1	1	1.60	0	160	1	0	100	160
20190323	1617	07	3	0013	1_B1	1T	122	152	1	1.39	1	1	1.70	0	170	1	0	100	170
20190323	1646	07	4	0013	1_B1	1T	145	125	1	2.00	1	1	2.29	0	230	1	0	100	230
20190325	1218	13	5	0013	1_B1	1T	113	124	1	4.09	3	1	2.59	0	260	1	0	100	260
20190326	1244	03	4	0013	1_B1	1T	123	341	1	7.19	4	3	8.30	0	830	0	1	100	0
20190325	1034	13	1	0013	1_B1	1T	132	456	1	1.29	1	4	2.59	0	260	0	1	100	0
20190325	1059	13	2	0013	1_B1	1T	124	152	1	1.79	1	1	2.09	0	210	1	0	100	210
20190326	1101	04	1	0013	1_B1	1T	112	314	1	3.09	2	3	2.70	0	270	0	1	100	0
20190326	1114	22	2	0013	1_B1	1T	135	215	1	1.60	1	2	4.30	0	430	0	1	100	0
20190326	1120	03	1	0013	1_B1	1T	113	136	1	1.10	1	1	1.39	0	140	1	0	100	140
20190326	1125	04	2	0013	1_B1	1T	135	451	1	1.29	1	4	3.20	0	320	0	1	100	0
20190326	1141	22	3	0013	1_B1	1T	121	536	1	2.59	1	5	5.40	0	540	0	1	100	0
20190326	1146	03	2	0013	1_B1	1T	143	123	1	1.50	1	1	1.79	0	180	1	0	100	180
20190326	1212	03	3	0013	1_B1	1T	112	514	1	2.70	1	5	8.19	0	820	0	1	100	0
20190326	1219	14	8	0013	1_B1	1T	134	241	1	2.20	1	2	3.00	0	300	0	1	100	0
20190326	1307	22	6	0013	1_B1	1T	132	314	1	1.60	1	3	1.89	0	190	0	1	100	0
20190326	1310	03	5	0013	1_B1	1T	122	546	1	2.59	2	5	7.80	0	780	0	1	100	0
20190326	1329	18	10	0013	1_B1	1T	146	314	1	1.50	1	3	6.80	0	680	0	1	100	0
20190326	1330	14	10	0013	1_B1	1T	133	235	1	3.50	2	2	2.00	0	200	0	1	100	0
20190326	1338	22	7	0013	1_B1	1T	114	215	1	2.59	1	2	1.20	0	120	0	1	100	0
20190326	1440	22	9	0013	1_B1	1T	142	143	1	2.70	2	1	1.50	0	150	1	0	100	150
20190326	1547	20	2	0013	1_B1	1T	145	143	1	1.00	1	1	2.00	0	200	1	0	100	200
20190326	1611	20	3	0013	1_B1	1T	155	562	1	1.00	1	5	6.80	0	680	0	1	100	0
20190326	1635	20	4	0013	1_B1	1T	143	413	1	0.00	0	4	6.69	0	670	0	1	100	0
20190330	1132	06	1	0013	1_B1	1T	136	145	1	2.20	1	1	1.00	0	100	1	0	100	100
20190329	1537	15	2	0013	1_B1	1T	125	215	1	3.00	2	2	2.09	0	210	0	1	100	0
20190329	1559	15	3	0013	1_B1	1T	113	451	1	10.00	4	4	22.50	0	2250	0	1	100	0
20190329	1623	15	4	0013	1_B1	1T	136	543	1	3.00	1	5	11.19	0	1120	0	1	100	0
20190329	1715	15	6	0013	1_B1	1T	146	612	1	2.09	1	6	4.90	0	490	0	1	100	0
20190328	1126	02	2	0013	1_B1	1T	115	143	1	23.79	4	1	7.00	0	700	1	0	100	700
20190328	1152	02	3	0013	1_B1	1T	126	215	1	3.90	2	2	5.19	0	520	0	1	100	0
20190328	1157	08	3	0013	1_B1	1T	116	163	1	10.80	4	1	2.09	0	210	1	0	100	210
20190328	1316	02	6	0013	1_B1	1T	126	314	1	3.50	3	3	1.89	0	190	0	1	100	0
20190328	1416	02	8	0013	1_B1	1T	124	124	1	3.50	2	1	8.80	0	880	1	0	100	880
20190330	1158	06	2	0013	1_B1	1T	126	365	1	1.79	1	3	3.70	0	370	0	1	100	0
20190401	1051	10	5	0013	1_B1	1T	134	216	1	4.19	4	2	3.70	0	370	0	1	100	0
20190401	1153	10	7	0013	1_B1	1T	142	124	1	2.20	1	1	1.60	0	160	1	0	100	160
20190401	1257	10	9	0013	1_B1	1T	122	124	1	1.20	1	1	1.29	0	130	1	0	100	130
20190401	1516	12	1	0013	1_B1	1T	124	123	1	2.09	1	1	1.29	0	130	1	0	100	130
20190401	1519	07	1	0013	1_B1	1T	121	134	1	1.29	1	1	1.79	0	180	1	0	100	180
20190401	1544	07	2	0013	1_B1	1T	132	153	1	1.00	1	1	1.00	0	100	1	0	100	100
20190401	1602	12	3	0013	1_B1	1T	112	324	1	3.09	1	3	1.20	0	120	0	1	100	0
20190401	1609	07	3	0013	1_B1	1T	134	436	1	1.39	1	4	6.09	0	610	0	1	100	0
20190401	1539	12	2	0013	1_B1	1T	144	642	1	9.80	2	6	96.69	0	9670	0	1	100	0
20190402	1034	13	1	0013	1_B1	1T	131	312	1	1.10	1	3	4.50	0	450	0	1	100	0
20190402	1059	13	2	0013	1_B1	1T	113	124	1	3.00	2	1	2.29	0	230	1	0	100	230
20190402	1207	03	3	0013	1_B1	1T	153	143	1	1.60	1	1	1.70	0	170	1	0	100	170
20190402	1320	13	7	0013	1_B1	1T	125	214	1	1.00	1	2	4.59	0	460	0	1	100	0
20190402	1353	13	8	0013	1_B1	1T	143	431	1	2.29	2	4	9.30	0	930	0	1	100	0
20190402	1429	13	9	0013	1_B1	1T	136	326	1	1.60	1	3	11.80	0	1180	0	1	100	0
20190404	1231	22	2	0013	1_B1	1T	136	136	1	2.50	1	1	2.79	0	280	1	0	100	280
20190403	1155	04	3	0013	1_B1	1T	124	245	1	5.69	4	2	3.00	0	300	0	1	100	0
20190403	1056	09	2	0013	1_B1	1T	121	512	1	1.39	1	5	51.29	0	5130	0	1	100	0
20190403	1128	04	2	0013	1_B1	1T	133	214	1	1.20	1	2	4.59	0	460	0	1	100	0
20190404	1454	22	7	0013	1_B1	1T	113	362	1	2.40	1	3	6.00	0	600	0	1	100	0
20190404	1554	22	9	0013	1_B1	1T	132	124	1	3.59	2	1	2.70	0	270	1	0	100	270
20190404	1326	22	4	0013	1_B1	1T	142	421	1	1.60	1	4	4.50	0	450	0	1	100	0
20190407	1055	16	2	0013	1_B1	1T	124	154	1	2.09	1	1	1.39	0	140	1	0	100	140
20190406	1101	02	1	0013	1_B1	1T	116	426	1	2.00	1	4	12.39	0	1240	0	1	100	0
20190406	1128	02	2	0013	1_B1	1T	126	241	1	5.59	4	2	15.10	0	1510	0	1	100	0
20190407	1140	05	2	0013	1_B1	1T	126	435	1	6.69	4	4	4.00	0	400	0	1	100	0
20190407	1151	16	4	0013	1_B1	1T	125	156	1	3.70	2	1	2.00	0	200	1	0	100	200
20190407	1219	23	8	0013	1_B1	1T	113	132	1	1.50	1	1	1.60	0	160	1	0	100	160
20190407	1221	16	5	0013	1_B1	1T	114	215	1	1.79	1	2	1.89	0	190	0	1	100	0
20190407	1252	23	9	0013	1_B1	1T	134	615	1	2.50	2	6	44.20	0	4420	0	1	100	0
20190407	1324	16	7	0013	1_B1	1T	136	641	1	1.00	1	6	8.69	0	870	0	1	100	0
20190407	1331	05	6	0013	1_B1	1T	123	652	1	4.09	3	6	18.00	0	1800	0	1	100	0
20190407	1357	11	8	0013	1_B1	1T	124	123	1	4.59	3	1	3.59	0	360	1	0	100	360
20190407	1431	11	9	0013	1_B1	1T	145	413	1	1.70	1	4	12.10	0	1210	0	1	100	0
20190406	1154	02	3	0013	1_B1	1T	134	421	1	6.69	3	4	5.90	0	590	0	1	100	0
20190406	1221	02	4	0013	1_B1	1T	142	342	1	4.90	4	3	3.50	0	350	0	1	100	0
20190406	1520	01	1	0013	1_B1	1T	131	123	1	1.60	1	1	1.39	0	140	1	0	100	140
20190406	1548	01	2	0013	1_B1	1T	134	314	1	2.59	1	3	8.10	0	810	0	1	100	0
20190406	1642	01	4	0013	1_B1	1T	126	124	1	1.10	1	1	3.90	0	390	1	0	100	390
20190407	1100	11	2	0013	1_B1	1T	116	342	1	6.19	4	3	6.09	0	610	0	1	100	0
20190407	1123	16	3	0013	1_B1	1T	122	142	1	1.00	1	1	1.50	0	150	1	0	100	150
20190412	1056	09	2	0013	1_B1	1T	144	125	1	2.00	1	1	1.10	0	110	1	0	100	110
20190408	1539	15	2	0013	1_B1	1T	126	135	1	1.00	1	1	1.60	0	160	1	0	100	160
20190408	1601	15	3	0013	1_B1	1T	156	124	1	2.70	2	1	2.20	0	220	1	0	100	220
20190410	1132	06	1	0013	1_B1	1T	133	124	1	1.50	1	1	1.79	0	180	1	0	100	180
20190410	1155	04	3	0013	1_B1	1T	123	312	1	1.00	1	3	5.80	0	580	0	1	100	0
20190410	1223	04	4	0013	1_B1	1T	146	563	1	2.40	1	5	7.00	0	700	0	1	100	0
20190410	1225	06	3	0013	1_B1	1T	154	143	1	5.50	3	1	1.20	0	120	1	0	100	120
20190410	1322	04	6	0013	1_B1	1T	123	214	1	2.00	1	2	5.09	0	510	0	1	100	0
20190410	1324	06	5	0013	1_B1	1T	126	614	1	1.39	1	6	6.40	0	640	0	1	100	0
20190410	1352	04	7	0013	1_B1	1T	114	356	1	1.50	1	3	4.00	0	400	0	1	100	0
20190410	1354	06	6	0013	1_B1	1T	136	324	1	15.00	5	3	2.00	0	200	0	1	100	0
20190410	1519	24	1	0013	1_B1	1T	135	365	1	1.10	1	3	1.89	0	190	0	1	100	0
20190410	1549	24	2	0013	1_B1	1T	126	325	1	1.60	1	3	2.29	0	230	0	1	100	0
20190410	1620	24	3	0013	1_B1	1T	145	143	1	1.00	1	1	1.20	0	120	1	0	100	120
20190411	1154	21	7	0013	1_B1	1T	113	132	1	1.89	1	1	1.60	0	160	1	0	100	160
20190411	1259	21	9	0013	1_B1	1T	132	132	1	2.00	1	1	2.70	0	270	1	0	100	270
20190411	1425	14	6	0013	1_B1	1T	134	314	1	1.89	1	3	1.50	0	150	0	1	100	0
20190411	1529	14	8	0013	1_B1	1T	136	264	1	6.69	3	2	3.00	0	300	0	1	100	0
20190411	1602	14	9	0013	1_B1	1T	133	123	1	1.50	1	1	1.70	0	170	1	0	100	170
20190408	1624	15	4	0013	1_B1	1T	134	426	1	7.59	2	4	3.00	0	300	0	1	100	0
20190408	1715	15	6	0013	1_B1	1T	166	645	1	2.50	1	6	2.90	0	290	0	1	100	0
20190408	1744	15	7	0013	1_B1	1T	122	213	1	2.50	2	2	11.19	0	1120	0	1	100	0
20190412	1519	07	1	0013	1_B1	1T	123	126	1	1.00	1	1	1.20	0	120	1	0	100	120
20190412	1545	07	2	0013	1_B1	1T	165	164	1	1.00	1	1	1.39	0	140	1	0	100	140
20190412	1641	07	4	0013	1_B1	1T	133	321	1	2.00	1	3	9.00	0	900	0	1	100	0
20190412	1123	09	3	0013	1_B1	1T	144	124	1	3.29	1	1	1.89	0	190	1	0	100	190
20190412	1246	09	6	0013	1_B1	1T	113	215	1	2.59	2	2	2.70	0	270	0	1	100	0
20190414	1726	12	6	0013	1_B1	1T	125	142	1	4.09	2	1	1.89	0	190	1	0	100	190
20190413	1326	22	4	0013	1_B1	1T	124	214	1	2.40	2	2	1.79	0	180	0	1	100	0
20190413	1354	22	5	0013	1_B1	1T	135	214	1	2.70	2	2	17.60	0	1760	0	1	100	0
20190413	1454	22	7	0013	1_B1	1T	114	345	1	4.90	3	3	1.00	0	100	0	1	100	0
20190413	1519	20	1	0013	1_B1	1T	136	132	1	2.40	2	1	2.79	0	280	1	0	100	280
20190413	1613	20	3	0013	1_B1	1T	133	325	1	1.39	1	3	3.40	0	340	0	1	100	0
20190413	1641	20	4	0013	1_B1	1T	122	215	1	2.20	2	2	8.10	0	810	0	1	100	0
20190413	1055	05	1	0013	1_B1	1T	116	132	1	1.70	1	1	1.70	0	170	1	0	100	170
20190413	1117	23	6	0013	1_B1	1T	133	412	1	1.29	1	4	7.50	0	750	0	1	100	0
20190413	1148	23	7	0013	1_B1	1T	122	156	1	1.39	1	1	1.39	0	140	1	0	100	140
20190413	1149	05	3	0013	1_B1	1T	161	253	1	2.20	2	2	8.60	0	860	0	1	100	0
20190413	1231	22	2	0013	1_B1	1T	145	253	1	1.29	1	2	1.29	0	130	0	1	100	0
20190413	1245	05	5	0013	1_B1	1T	146	342	1	3.50	2	3	8.19	0	820	0	1	100	0
20190413	1252	23	9	0013	1_B1	1T	113	452	1	3.70	2	4	37.79	0	3780	0	1	100	0
20190413	1258	22	3	0013	1_B1	1T	123	251	1	1.60	1	2	3.00	0	300	0	1	100	0
20190413	1314	05	6	0013	1_B1	1T	125	126	1	2.00	1	1	2.20	0	220	1	0	100	220
20190416	1257	10	9	0013	1_B1	1T	123	165	1	6.40	4	1	3.50	0	350	1	0	100	350
20190415	1055	16	2	0013	1_B1	1T	115	341	1	1.10	1	3	3.79	0	380	0	1	100	0
20190415	1123	16	3	0013	1_B1	1T	124	124	1	1.29	1	1	1.60	0	160	1	0	100	160
20190415	1151	16	4	0013	1_B1	1T	132	356	1	2.50	2	3	5.00	0	500	0	1	100	0
20190415	1324	16	7	0013	1_B1	1T	165	231	1	2.70	2	2	1.20	0	120	0	1	100	0
20190415	1359	16	8	0013	1_B1	1T	125	214	1	5.19	3	2	1.39	0	140	0	1	100	0
20190415	1549	19	2	0013	1_B1	1T	145	461	1	1.29	1	4	17.00	0	1700	0	1	100	0
20190415	1647	19	4	0013	1_B1	1T	133	451	1	2.29	1	4	3.29	0	330	0	1	100	0
20190415	1743	19	6	0013	1_B1	1T	123	523	1	1.60	1	5	3.90	0	390	0	1	100	0
20190416	1139	03	2	0013	1_B1	1T	152	154	1	1.79	1	1	1.29	0	130	1	0	100	130
20190416	1153	10	7	0013	1_B1	1T	126	214	1	1.00	1	2	3.50	0	350	0	1	100	0
20190416	1207	03	3	0013	1_B1	1T	166	561	1	2.50	1	5	3.70	0	370	0	1	100	0
20190416	1234	03	4	0013	1_B1	1T	134	413	1	2.90	2	4	4.90	0	490	0	1	100	0
20190418	1126	11	3	0013	1_B1	1T	133	321	1	1.10	1	3	2.00	0	200	0	1	100	0
20190417	1130	08	2	0013	1_B1	1T	153	134	1	3.90	3	1	1.79	0	180	1	0	100	180
20190417	1227	08	4	0013	1_B1	1T	156	123	1	1.29	1	1	2.20	0	220	1	0	100	220
20190417	1431	08	8	0013	1_B1	1T	143	423	1	6.90	2	4	1.79	0	180	0	1	100	0
20190417	1520	01	1	0013	1_B1	1T	134	145	1	2.59	1	1	2.40	0	240	1	0	100	240
20190417	1547	01	2	0013	1_B1	1T	126	123	1	1.10	1	1	1.10	0	110	1	0	100	110
20190417	1641	01	4	0013	1_B1	1T	136	613	1	1.39	1	6	5.30	0	530	0	1	100	0
20190418	1152	11	4	0013	1_B1	1T	123	412	1	1.20	1	4	4.50	0	450	0	1	100	0
20190418	1225	06	3	0013	1_B1	1T	135	214	1	4.40	3	2	3.70	0	370	0	1	100	0
20190418	1357	11	8	0013	1_B1	1T	146	435	1	1.20	1	4	2.00	0	200	0	1	100	0
20190418	1431	11	9	0013	1_B1	1T	136	216	1	1.00	1	2	2.70	0	270	0	1	100	0
20190418	1527	06	9	0013	1_B1	1T	132	342	1	3.09	1	3	6.00	0	600	0	1	100	0
20190424	1454	22	7	0013	1_B1	1T	132	341	1	3.79	2	3	1.70	0	170	0	1	100	0
20190419	1034	13	1	0013	1_B1	1T	113	136	1	4.40	2	1	1.79	0	180	1	0	100	180
20190419	1059	13	2	0013	1_B1	1T	124	143	1	2.40	2	1	3.20	0	320	1	0	100	320
20190419	1120	18	6	0013	1_B1	1T	126	136	1	1.29	1	1	1.70	0	170	1	0	100	170
20190419	1150	13	4	0013	1_B1	1T	152	154	1	2.29	2	1	2.29	0	230	1	0	100	230
20190419	1320	13	7	0013	1_B1	1T	135	631	1	4.19	2	6	2.79	0	280	0	1	100	0
20190419	1516	07	1	0013	1_B1	1T	143	312	1	1.00	1	3	4.50	0	450	0	1	100	0
20190419	1522	24	1	0013	1_B1	1T	114	134	1	1.10	1	1	1.20	0	120	1	0	100	120
20190419	1551	24	2	0013	1_B1	1T	133	362	1	1.20	1	3	3.59	0	360	0	1	100	0
20190419	1625	07	4	0013	1_B1	1T	136	261	1	4.50	2	2	1.60	0	160	0	1	100	0
20190419	1649	24	4	0013	1_B1	1T	162	623	1	7.00	3	6	1.20	0	120	0	1	100	0
20190420	1101	02	1	0013	1_B1	1T	155	123	1	2.79	2	1	2.20	0	220	1	0	100	220
20190420	1126	02	2	0013	1_B1	1T	115	453	1	1.70	1	4	1.70	0	170	0	1	100	0
20190420	1152	02	3	0013	1_B1	1T	122	526	1	3.09	1	5	8.89	0	890	0	1	100	0
20190420	1537	15	2	0013	1_B1	1T	115	614	1	1.70	2	6	33.00	0	3300	0	1	100	0
20190420	1600	15	3	0013	1_B1	1T	123	432	1	0.00	0	4	9.00	0	900	0	1	100	0
20190420	1714	15	6	0013	1_B1	1T	144	513	1	2.59	2	5	4.30	0	430	0	1	100	0
20190420	1743	15	7	0013	1_B1	1T	116	312	1	1.29	1	3	1.10	0	110	0	1	100	0
20190421	1246	09	6	0013	1_B1	1T	133	135	1	1.20	1	1	1.70	0	170	1	0	100	170
20190422	1046	23	5	0013	1_B1	1T	133	216	1	14.80	2	2	3.70	0	370	0	1	100	0
20190422	1117	23	6	0013	1_B1	1T	144	132	1	2.50	2	1	1.89	0	190	1	0	100	190
20190422	1252	23	9	0013	1_B1	1T	123	241	1	1.60	1	2	8.00	0	800	0	1	100	0
